Год,Месяц,Пост,Вещество,Количество,Qsr,Sigma,Qmax
2015,4,15,Бензапирен,-1,0.3,-1,-1
2015,5,15,Бензапирен,-1,0.1,-1,-1
2015,6,15,Бензапирен,-1,0.1,-1,-1
2015,7,15,Бензапирен,-1,0.1,-1,-1
2015,8,15,Бензапирен,-1,0.1,-1,-1
2015,9,15,Бензапирен,-1,0.3,-1,-1
2015,10,15,Бензапирен,-1,0.1,-1,-1
2015,11,15,Бензапирен,-1,0.2,-1,-1
2015,12,15,Бензапирен,-1,0.1,-1,-1
2015,1,-1,Бензапирен,-1,0.6,-1,-1
2015,2,-1,Бензапирен,-1,0.6,-1,-1
2015,3,-1,Бензапирен,-1,0.1,-1,-1
2015,4,-1,Бензапирен,-1,0.3,-1,-1
2015,5,-1,Бензапирен,-1,0.1,-1,-1
2015,6,-1,Бензапирен,-1,0.1,-1,-1
2015,7,-1,Бензапирен,-1,0.1,-1,-1
2015,8,-1,Бензапирен,-1,0.1,-1,-1
2015,9,-1,Бензапирен,-1,0.3,-1,-1
2015,10,-1,Бензапирен,-1,0.1,-1,-1
2015,11,-1,Бензапирен,-1,0.2,-1,-1
2015,12,-1,Бензапирен,-1,0.095,-1,-1
2022,1,3,Взвешенные вещества,58,0.052,0.054,0.2
2022,2,3,Взвешенные вещества,-1,-1,-1,-1
2022,3,3,Взвешенные вещества,33,0.064,0.048,0.165
2022,4,3,Взвешенные вещества,78,0.047,0.045,0.165
2022,5,3,Взвешенные вещества,69,0.052,0.045,0.165
2022,6,3,Взвешенные вещества,74,0.043,0.041,0.167
2022,7,3,Взвешенные вещества,78,0.064,0.049,0.17
2022,8,3,Взвешенные вещества,76,0.058,0.044,0.112
2022,9,3,Взвешенные вещества,69,0.031,0.036,0.11
2022,10,3,Взвешенные вещества,78,0.048,0.039,0.111
2022,11,3,Взвешенные вещества,75,0.041,0.036,0.11
2022,12,3,Взвешенные вещества,78,0.033,0.031,0.111
2022,1,15,Взвешенные вещества,60,0.055,0.053,0.2
2022,2,15,Взвешенные вещества,16,-1,-1,0.2
2022,3,15,Взвешенные вещества,74,0.06,0.048,0.163
2022,4,15,Взвешенные вещества,78,0.05,0.044,0.165
2022,5,15,Взвешенные вещества,69,0.052,0.043,0.165
2022,6,15,Взвешенные вещества,56,0.05,0.045,0.17
2022,7,15,Взвешенные вещества,67,0.072,0.056,0.172
2022,8,15,Взвешенные вещества,71,0.063,0.043,0.169
2022,9,15,Взвешенные вещества,78,0.029,0.035,0.109
2022,10,15,Взвешенные вещества,78,0.044,0.041,0.161
2022,11,15,Взвешенные вещества,75,0.042,0.036,0.11
2022,12,15,Взвешенные вещества,78,0.038,0.035,0.111
2022,1,17,Взвешенные вещества,60,0.068,0.054,0.2
2022,2,17,Взвешенные вещества,69,0.064,0.059,0.2
2022,3,17,Взвешенные вещества,78,0.048,0.044,0.165
2022,4,17,Взвешенные вещества,78,0.051,0.046,0.163
2022,5,17,Взвешенные вещества,69,0.06,0.048,0.165
2022,6,17,Взвешенные вещества,75,0.046,0.038,0.111
2022,7,17,Взвешенные вещества,78,0.063,0.051,0.169
2022,8,17,Взвешенные вещества,80,0.055,0.043,0.112
2022,9,17,Взвешенные вещества,78,0.027,0.035,0.11
2022,10,17,Взвешенные вещества,78,0.049,0.037,0.165
2022,11,17,Взвешенные вещества,75,0.036,0.039,0.165
2022,12,17,Взвешенные вещества,75,0.035,0.030,0.11
2022,1,36,Взвешенные вещества,60,0.062,0.052,0.2
2022,2,36,Взвешенные вещества,69,0.054,0.053,0.2
2022,3,36,Взвешенные вещества,78,0.059,0.049,0.169
2022,4,36,Взвешенные вещества,78,0.053,0.048,0.167
2022,5,36,Взвешенные вещества,69,0.055,0.047,0.165
2022,6,36,Взвешенные вещества,75,0.05,0.044,0.169
2022,7,36,Взвешенные вещества,78,0.064,0.050,0.172
2022,8,36,Взвешенные вещества,81,0.06,0.050,0.17
2022,9,36,Взвешенные вещества,78,0.032,0.035,0.111
2022,10,36,Взвешенные вещества,78,0.043,0.043,0.165
2022,11,36,Взвешенные вещества,75,0.04,0.034,0.112
2022,12,36,Взвешенные вещества,78,0.037,0.034,0.111
2022,1,-1,Взвешенные вещества,238,0.059,-1,0.2
2022,2,-1,Взвешенные вещества,154,0.06,-1,0.2
2022,3,-1,Взвешенные вещества,263,0.057,-1,0.169
2022,4,-1,Взвешенные вещества,312,0.05,-1,0.167
2022,5,-1,Взвешенные вещества,276,0.055,-1,0.165
2022,6,-1,Взвешенные вещества,280,0.047,-1,0.17
2022,7,-1,Взвешенные вещества,301,0.066,-1,0.172
2022,8,-1,Взвешенные вещества,308,0.059,-1,0.17
2022,9,-1,Взвешенные вещества,303,0.03,-1,0.111
2022,10,-1,Взвешенные вещества,312,0.046,-1,0.165
2022,11,-1,Взвешенные вещества,300,0.04,-1,0.165
2022,12,-1,Взвешенные вещества,309,0.036,-1,0.111
2022,1,3,Диоксид серы,58,0.002,0.001,0.004
2022,2,3,Диоксид серы,-1,-1,-1,-1
2022,3,3,Диоксид серы,33,0.002,0.001,0.003
2022,4,3,Диоксид серы,78,0.001,0.001,0.003
2022,5,3,Диоксид серы,69,0.001,0.001,0.003
2022,6,3,Диоксид серы,74,0.001,0.001,0.002
2022,7,3,Диоксид серы,78,0.001,0.001,0.002
2022,8,3,Диоксид серы,76,0.001,0.001,0.002
2022,9,3,Диоксид серы,69,0.001,0.001,0.003
2022,10,3,Диоксид серы,78,0.001,0.001,0.004
2022,11,3,Диоксид серы,75,0.001,0.001,0.002
2022,12,3,Диоксид серы,78,0.001,0.001,0.002
2022,1,15,Диоксид серы,60,0.002,0.001,0.003
2022,2,15,Диоксид серы,16,-1,-1,0.003
2022,3,15,Диоксид серы,74,0.002,0.001,0.003
2022,4,15,Диоксид серы,78,0.001,0.001,0.003
2022,5,15,Диоксид серы,69,0.001,0.001,0.002
2022,6,15,Диоксид серы,56,0.001,0.001,0.003
2022,7,15,Диоксид серы,67,0.001,0.001,0.002
2022,8,15,Диоксид серы,71,0.001,0.001,0.002
2022,9,15,Диоксид серы,78,0.001,0.001,0.002
2022,10,15,Диоксид серы,78,0.001,0.001,0.002
2022,11,15,Диоксид серы,69,0.001,0.001,0.002
2022,12,15,Диоксид серы,78,0.001,0.001,0.004
2022,1,17,Диоксид серы,60,0.002,0.001,0.003
2022,2,17,Диоксид серы,69,0.002,0.001,0.003
2022,3,17,Диоксид серы,78,0.002,0.001,0.003
2022,4,17,Диоксид серы,78,0.001,0.001,0.003
2022,5,17,Диоксид серы,69,0.001,0.001,0.002
2022,6,17,Диоксид серы,75,0.001,0.001,0.002
2022,7,17,Диоксид серы,78,0.001,0.001,0.002
2022,8,17,Диоксид серы,80,0.001,0.001,0.002
2022,9,17,Диоксид серы,77,0.001,0.001,0.002
2022,10,17,Диоксид серы,78,0.001,0.001,0.003
2022,11,17,Диоксид серы,75,0.001,0.001,0.002
2022,12,17,Диоксид серы,75,0.001,0.001,0.002
2022,1,36,Диоксид серы,60,0.002,0.001,0.003
2022,2,36,Диоксид серы,69,0.002,0.001,0.003
2022,3,36,Диоксид серы,78,0.002,0.001,0.003
2022,4,36,Диоксид серы,78,0.001,0.001,0.003
2022,5,36,Диоксид серы,69,0.001,0.001,0.003
2022,6,36,Диоксид серы,75,0.001,0.001,0.002
2022,7,36,Диоксид серы,78,0.001,0.001,0.002
2022,8,36,Диоксид серы,81,0.001,0.001,0.002
2022,9,36,Диоксид серы,78,0.001,0.001,0.002
2022,10,36,Диоксид серы,78,0.001,0.001,0.003
2022,11,36,Диоксид серы,75,0.001,0.001,0.002
2022,12,36,Диоксид серы,78,0.001,0.001,0.003
2022,1,-1,Диоксид серы,238,0.002,-1,0.004
2022,2,-1,Диоксид серы,154,0.002,-1,0.003
2022,3,-1,Диоксид серы,263,0.002,-1,0.003
2022,4,-1,Диоксид серы,312,0.001,-1,0.003
2022,5,-1,Диоксид серы,276,0.001,-1,0.003
2022,6,-1,Диоксид серы,280,0.001,-1,0.003
2022,7,-1,Диоксид серы,301,0.001,-1,0.002
2022,8,-1,Диоксид серы,308,0.001,-1,0.002
2022,9,-1,Диоксид серы,302,0.001,-1,0.003
2022,10,-1,Диоксид серы,312,0.001,-1,0.004
2022,11,-1,Диоксид серы,294,0.001,-1,0.002
2022,12,-1,Диоксид серы,309,0.001,-1,0.004
2022,1,3,Оксид углерода,55,1.6,0.4,2.9
2022,2,3,Оксид углерода,-1,-1,-1,-1
2022,3,3,Оксид углерода,33,1.6,0.6,2.8
2022,4,3,Оксид углерода,78,1.3,0.3,2.7
2022,5,3,Оксид углерода,49,1.4,0.4,3
2022,6,3,Оксид углерода,74,1.7,0.6,3.1
2022,7,3,Оксид углерода,78,1.8,0.5,4.3
2022,8,3,Оксид углерода,76,1.8,0.4,3.1
2022,9,3,Оксид углерода,69,2.7,1.1,6.7
2022,10,3,Оксид углерода,78,2.2,0.9,5.5
2022,11,3,Оксид углерода,75,2.1,0.6,5.3
2022,12,3,Оксид углерода,78,2,0.3,3.4
2022,1,15,Оксид углерода,60,0.9,0.2,1.9
2022,2,15,Оксид углерода,16,-1,-1,1
2022,3,15,Оксид углерода,74,0.8,0.1,1.2
2022,4,15,Оксид углерода,78,0.9,0.2,1.8
2022,5,15,Оксид углерода,69,0.8,0.1,1
2022,6,15,Оксид углерода,56,1,0.2,1.3
2022,7,15,Оксид углерода,67,1,0.2,1.6
2022,8,15,Оксид углерода,71,1,0.1,1.5
2022,9,15,Оксид углерода,78,1,0.2,1.9
2022,10,15,Оксид углерода,78,1.4,0.3,3.3
2022,11,15,Оксид углерода,75,1.3,0.1,2.1
2022,12,15,Оксид углерода,78,1.5,0.3,2.2
2022,1,17,Оксид углерода,60,1.1,0.2,2
2022,2,17,Оксид углерода,69,1.1,0.3,3.3
2022,3,17,Оксид углерода,78,1,0.2,1.6
2022,4,17,Оксид углерода,78,1,0.1,1.2
2022,5,17,Оксид углерода,69,1,0.1,1.8
2022,6,17,Оксид углерода,75,1.1,0.1,1.7
2022,7,17,Оксид углерода,78,1.1,0.1,1.5
2022,8,17,Оксид углерода,80,1.2,0.1,1.3
2022,9,17,Оксид углерода,78,1.1,0.1,1.3
2022,10,17,Оксид углерода,78,1,0.1,1.5
2022,11,17,Оксид углерода,75,1,0.2,1.9
2022,12,17,Оксид углерода,75,1.1,0.2,1.8
2022,1,36,Оксид углерода,60,1.8,0.1,2.1
2022,2,36,Оксид углерода,69,1.8,0.1,1.9
2022,3,36,Оксид углерода,78,1.8,0.1,2
2022,4,36,Оксид углерода,78,1.8,0.1,1.9
2022,5,36,Оксид углерода,69,1.8,0.2,2.2
2022,6,36,Оксид углерода,75,1.7,0.1,1.8
2022,7,36,Оксид углерода,66,1.6,0.1,2.1
2022,8,36,Оксид углерода,81,1.7,0.2,2.5
2022,9,36,Оксид углерода,78,1.9,0.2,2.3
2022,10,36,Оксид углерода,78,2,0.2,2.7
2022,11,36,Оксид углерода,75,1.9,0.2,2.4
2022,12,36,Оксид углерода,78,1.9,0.2,2.4
2022,1,-1,Оксид углерода,235,1.3,-1,2.9
2022,2,-1,Оксид углерода,154,1.4,-1,3.3
2022,3,-1,Оксид углерода,263,1.3,-1,2.8
2022,4,-1,Оксид углерода,312,1.3,-1,2.7
2022,5,-1,Оксид углерода,256,1.3,-1,3
2022,6,-1,Оксид углерода,280,1.4,-1,3.1
2022,7,-1,Оксид углерода,289,1.4,-1,4.3
2022,8,-1,Оксид углерода,309,1.4,-1,3.1
2022,9,-1,Оксид углерода,303,1.6,-1,6.7
2022,10,-1,Оксид углерода,312,1.7,-1,5.5
2022,11,-1,Оксид углерода,300,1.6,-1,5.3
2022,12,-1,Оксид углерода,309,1.7,-1,3.4
2022,1,3,Диоксид азота,58,0.016,0.006,0.039
2022,2,3,Диоксид азота,-1,-1,-1,-1
2022,3,3,Диоксид азота,33,0.016,0.006,0.028
2022,4,3,Диоксид азота,78,0.016,0.005,0.032
2022,5,3,Диоксид азота,69,0.016,0.005,0.026
2022,6,3,Диоксид азота,74,0.029,0.011,0.056
2022,7,3,Диоксид азота,78,0.03,0.013,0.063
2022,8,3,Диоксид азота,76,0.028,0.010,0.05
2022,9,3,Диоксид азота,69,0.02,0.009,0.047
2022,10,3,Диоксид азота,78,0.035,0.018,0.087
2022,11,3,Диоксид азота,75,0.025,0.010,0.049
2022,12,3,Диоксид азота,78,0.023,0.007,0.044
2022,1,15,Диоксид азота,60,0.014,0.004,0.022
2022,2,15,Диоксид азота,16,-1,-1,0.023
2022,3,15,Диоксид азота,74,0.017,0.008,0.047
2022,4,15,Диоксид азота,78,0.017,0.005,0.027
2022,5,15,Диоксид азота,69,0.017,0.005,0.028
2022,6,15,Диоксид азота,56,0.029,0.011,0.052
2022,7,15,Диоксид азота,67,0.029,0.012,0.062
2022,8,15,Диоксид азота,71,0.028,0.010,0.061
2022,9,15,Диоксид азота,78,0.02,0.009,0.038
2022,10,15,Диоксид азота,78,0.03,0.014,0.069
2022,11,15,Диоксид азота,69,0.025,0.011,0.05
2022,12,15,Диоксид азота,78,0.026,0.012,0.071
2022,1,17,Диоксид азота,60,0.015,0.004,0.027
2022,2,17,Диоксид азота,69,0.03,0.022,0.137
2022,3,17,Диоксид азота,78,0.021,0.005,0.033
